,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
38503,15127.0,9646,1327.36,700,414,606.0,360.0,1008.47,643.07,88.49,-313.5,-23.4425,200.0,16,595.5,166.72666669999995,80.68,73.4325,9752,15289.0,1414.01,0
21795,13187.0,5166,1251.32,1114,536,1046.0,523.0,1098.92,430.5,104.28,461.25,-13.7775,226.0,13,1267.75,284.21,374.9333333,85.1175,5171,13198.0,1331.3,1
1831,11831.0,3519,1080.83,896,256,912.0,258.0,910.08,270.69,83.14,77.25,2.6025,170.0,16,921.75,496.62666669999993,128.8266667,78.1375,3790,12747.0,1155.83,0
31269,19041.0,8315,1407.74,1301,532,1208.0,479.0,1120.06,489.12,82.81,686.25,254.025,532.0,18,1529.75,536.8266666999998,536.3266666999998,180.775,8327,19062.0,1467.72,1
23804,32084.0,17382,2342.41,1292,491,1236.0,469.0,867.14,469.78,63.31,254.5,5.2,20.0,39,1376.5,508.07333330000006,521.8133333000002,64.79,17576,32499.0,2440.42,1
24112,7539.0,2523,1456.73,138,50,112.0,41.0,235.59,78.84,45.52,-16.0,-2.26,992.0,33,133.0,93.20666667,39.49,30.75,2524,7545.0,1458.66,1
34086,63630.0,16170,5744.35,3412,610,3753.0,853.0,2651.25,673.75,239.35,-225.25,-11.2275,368.0,25,3337.25,1986.436667,237.0766667,223.0975,16215,63768.0,5856.73,0
4250,6561.0,3934,1265.59,111,67,181.0,88.0,226.24,135.66,43.64,-59.25,0.0,594.0,41,91.25,32.53333333,21.93333333,29.99,4199,7050.0,1295.58,1
5944,8272.0,1547,1061.91,491,117,544.0,117.0,919.11,171.89,117.99,116.5,20.54,317.0,10,529.5,338.3766667,78.43666667,86.17,1547,8272.0,1146.91,1
1012,7829.0,1591,1509.0,420,83,373.0,68.0,279.61,56.82,53.89,23.0,0.0,11.0,30,428.0,310.7,227.5433333,50.0,1702,8239.0,1642.35,0
32270,15770.0,3375,1135.14,651,123,937.0,184.0,1051.33,225.0,75.68,-488.25,-6.12,489.0,17,488.25,130.61666670000002,109.1666667,59.36,3377,15776.0,1243.38,1
7044,7742.0,2611,2913.16,732,302,801.0,309.0,368.67,124.33,138.72,-358.5,-137.9925,256.0,23,612.5,325.1866667,242.78,212.9125,2628,7766.0,2964.63,0
24056,18712.0,4172,387.02,1947,458,2020.0,464.0,1871.2,417.2,38.7,318.5,93.29,87.0,11,2053.5,1536.673333,1653.263333,71.9,4173,18713.0,452.63,1
11578,6534.0,2888,770.92,87,37,655.0,308.0,653.4,288.8,77.09,895.5,67.1,-2.0,12,298.5,2.336666667,1.82,57.57,2888,6534.0,860.8,0
28097,21380.0,7910,1985.39,1679,541,1142.0,372.0,1527.14,565.0,141.81,-608.0,-75.98,382.0,16,608.0,250.2066667,280.25,75.98,7961,21449.0,2072.66,0
4592,13269.0,6052,1102.22,599,265,542.0,238.0,491.44,224.15,40.82,118.0,18.375,496.0,28,638.0,270.6933333,178.6866667,58.965,6061,13287.0,1129.55,1
4459,9639.0,3572,1441.84,655,210,487.0,174.0,567.0,210.12,84.81,-72.25,-0.7425,553.0,18,631.25,470.94666669999987,22.29666667,80.9725,3612,9712.0,1530.17,1
30438,6906.0,2822,862.96,516,205,490.0,188.0,493.29,201.57,61.64,268.5,32.955,380.0,19,605.5,0.0,0.0,49.635,2822,6906.0,919.71,0
11297,21864.0,9069,1717.88,1100,476,1079.0,465.0,1150.74,477.32,90.41,207.5,-61.3375,110.0,20,1169.5,0.0,0.0,116.7075,9089,21902.0,1779.54,0
4551,9614.0,3530,715.56,829,263,952.0,321.0,961.4,353.0,71.56,46.5,-5.7,320.0,11,844.5,395.63,326.36,53.19,3591,9776.0,808.26,1
11071,9560.0,3663,584.22,1405,501,1222.0,487.0,1062.22,407.0,64.91,-830.5,-37.965,39.0,10,1128.5,560.2266667,733.94,72.955,3678,9587.0,649.2,0
2161,13098.0,4219,1024.76,740,287,724.0,273.0,818.63,263.69,64.05,20.75,-1.98,483.0,17,747.25,234.0233333,186.4133333,61.97,4219,13098.0,1254.73,1
5539,19801.0,8571,2156.9,920,352,981.0,356.0,825.04,357.13,89.87,369.0,-23.65,195.0,25,1043.0,273.5366667,190.1766667,101.84,8675,20027.0,2203.83,0
26987,10571.0,3766,1184.36,502,165,646.0,248.0,660.69,235.38,74.02,-38.0,-11.2,509.0,17,489.0,172.41,126.7766667,46.19,3770,10580.0,1244.34,0
20082,11803.0,4294,2158.8,491,230,515.0,225.0,437.15,159.04,79.96,227.25,26.105,365.0,29,566.75,223.0933333,150.03,100.575,4410,12176.0,2279.2,1
5646,36418.0,16163,4609.97,428,161,475.0,179.0,933.79,414.44,118.2,-99.5,-8.7475,299.0,41,394.5,243.5033333,16.46,66.9375,16332,36799.0,4692.94,1
13822,9931.0,4391,954.21,661,267,660.0,268.0,584.18,258.29,56.13,-235.25,-52.9625,282.0,18,582.25,315.3633333,195.6466667,55.1625,4404,9955.0,1017.29,1
32434,9860.0,2938,531.52,1530,500,1520.0,453.0,1408.57,419.71,75.93,-3.0,21.53,189.0,8,1529.0,804.03,900.7266667,70.85,2938,9860.0,646.49,1
3414,35380.02,7757,5648.78,1158,164,1009.0,152.0,804.09,176.3,128.38,140.0,-6.6675,705.0,45,1205.0,543.54,755.2933333,159.0575,7768,35396.02,5704.38,0
4889,7121.0,1706,808.59,1186,238,1187.0,284.0,1186.83,284.33,134.77,-278.75,-8.815,208.0,7,1092.75,241.4133333,122.88,127.585,1708,7128.0,893.47,0
26750,17113.0,5449,1385.2,1310,347,1081.0,331.0,777.86,247.68,62.96,-661.75,-4.7325,330.0,23,1089.75,569.14,629.7,62.9325,5456,17128.0,1419.56,1
36769,25425.0,8524,3087.74,781,228,829.0,256.0,908.04,304.43,110.28,-88.0,-16.305,194.0,32,752.0,322.6866667,187.62,92.285,8706,25966.0,3204.32,0
12412,9525.0,3845,643.29,224,103,287.0,128.0,381.0,153.8,25.73,61.25,0.0,428.0,27,244.75,130.5133333,39.14333333,10.0,4021,10003.0,723.54,1
14655,12854.0,7770,1475.56,425,274,512.0,329.0,443.24,267.93,50.88,-84.25,-4.4475,374.0,31,397.25,0.0,0.0,57.6975,7837,12943.0,1542.21,1
13129,6998.0,3484,1826.96,43,21,129.0,59.0,241.31,120.14,63.0,43.0,-1.0125,910.0,30,57.0,29.82,15.43666667,59.5425,3747,7508.0,1922.82,0
26317,10297.0,4607,451.77,1273,589,1347.0,593.0,1287.13,575.88,56.47,0.25,-0.99,276.0,9,1272.75,490.34,544.78,54.98,4623,10323.0,532.65,0
20989,8228.0,2456,885.06,1071,311,950.0,274.0,822.8,245.6,88.51,1.25,-6.0975,108.0,11,1071.75,0.0,0.0,95.0875,2456,8228.0,991.39,0
35585,8520.0,3758,982.4,1509,650,1420.0,626.0,1420.0,626.33,163.73,-290.0,-63.08,64.0,7,1412.0,424.7266667,209.1166667,163.07,3759,8523.0,1093.73,0
7010,7483.0,3725,1300.52,2237,1107,1247.0,621.0,1247.17,620.83,216.75,1499.75,49.58,187.0,7,2737.25,763.4666667,455.8433333,388.42,3748,7540.0,1414.5,1
31441,11149.0,3753,4286.57,126,49,147.0,55.0,271.93,91.54,104.55,-53.25,-22.215,760.0,45,108.25,48.04333333,8.146666667,52.215,3771,11184.0,4327.9,1
28194,15630.0,3663,1163.68,466,137,1257.0,263.0,1202.31,281.77,89.51,617.5,2.5425,14.0,14,671.5,315.08,340.9,77.3975,3667,15637.0,1238.68,1
12806,9369.0,2935,910.67,640,213,507.0,165.0,720.69,225.77,70.05,-122.0,-6.7475,424.0,14,599.0,391.5133333,258.6666667,39.7475,2959,9456.0,972.41,1
27487,10265.0,3830,625.95,1034,290,709.0,221.0,855.42,319.17,52.16,396.25,10.4575,376.0,13,1165.75,295.9833333,554.63,57.1325,3830,10265.0,691.56,0
19060,8004.0,3594,1107.05,186,84,838.0,395.0,500.25,224.63,69.19,1325.5,125.195,93.0,17,627.5,139.7066667,97.93666667,66.975,3598,8023.0,1180.28,1
30552,16101.0,5689,1241.37,1452,381,1744.0,577.0,1238.54,437.62,95.49,16.75,-9.545,78.0,14,1457.25,682.7933333,711.9733332999998,76.295,5960,16654.0,1342.65,1
2682,9404.0,2213,773.48,1081,230,1020.0,225.0,854.91,201.18,70.32,24.75,5.745,362.0,13,1089.25,576.54,467.45,44.835,2216,9417.0,854.36,1
23249,28624.0,13062,2089.4,2159,901,2028.0,871.0,1506.53,687.47,109.97,-357.75,4.435,30.0,26,2039.75,510.42333330000014,929.7166667,52.635,13148,28755.0,2127.81,1
10478,7542.0,3974,895.01,665,376,682.0,364.0,754.2,397.4,89.5,-235.5,-29.2225,317.0,11,586.5,254.3066667,173.8666667,65.3825,3990,7564.0,960.62,1
21600,11074.0,3786,716.95,1260,455,1382.0,494.0,1384.25,473.25,89.62,-9.75,0.885,287.0,10,1256.75,751.54,330.0866667,84.245,4054,12203.0,998.15,1
32010,35811.02,11110,3749.51,684,224,705.0,235.0,675.68,209.62,70.75,-1.75,0.6,864.0,55,683.75,304.46,150.88666669999995,57.98,11193,35976.01667,3808.91,1
11970,7136.0,3413,1686.34,334,160,321.0,157.0,310.26,148.39,73.32,-30.0,-1.11,915.0,30,332.0,176.5766667,11.02666667,79.36,3560,7440.0,1743.68,1
9001,38135.0,17150,3133.03,1704,764,1416.0,635.0,1089.57,490.0,89.52,-190.25,-43.4725,8.0,36,1640.25,0.0,0.0,180.7725,17305,38386.0,3190.87,1
8996,10379.0,2574,1183.31,587,127,598.0,139.0,518.95,128.7,59.17,210.25,31.065,669.0,22,656.75,400.5866667,279.5833333,59.075,2677,10926.0,1321.19,1
1122,16356.0,5310,1393.48,844,246,912.0,294.0,860.84,279.47,73.34,-411.5,-1.25,122.0,20,706.5,499.9066667,365.5733333,54.49,5343,16497.0,1454.07,1
3853,39063.0,9380,4733.97,1923,379,1651.0,343.0,1502.42,360.77,182.08,-402.0,-41.17,827.0,27,1789.0,1033.186667,521.3166666999998,188.09,9487,39549.0,4898.34,1
32879,8950.0,3754,662.42,967,400,861.0,348.0,639.29,268.14,47.32,-46.0,-4.31,442.0,15,952.0,0.0,0.0,27.28,3754,8950.0,767.4,1
29668,9945.0,2387,1215.22,676,204,774.0,185.0,710.36,170.5,86.8,31.0,-69.9675,258.0,15,686.0,352.5666667,168.1733333,74.9175,2395,10016.0,1299.49,1
27022,13905.0,3771,1051.62,1397,428,1359.0,389.0,1264.09,342.82,95.6,-349.75,-22.735,353.0,12,1280.75,589.9066667000002,335.3533333000001,114.695,3786,13947.0,1156.6,1
1207,9544.0,3869,1270.53,523,251,604.0,280.0,454.48,184.24,60.5,-172.5,-5.58,266.0,22,465.5,199.29,174.6333333,57.56,3878,9566.0,1325.7,0
8579,9757.0,3444,933.35,1248,394,1081.0,352.0,813.08,287.0,77.78,-349.5,-28.455,152.0,14,1131.5,410.7033333,370.4133333,80.425,3520,9951.0,992.25,0
3910,9370.0,3975,534.74,562,229,589.0,247.0,493.16,209.21,28.14,173.25,-0.775,66.0,20,619.75,372.5066667,40.08666667,14.775,3985,9383.0,591.64,0
35706,34071.0,11394,5157.13,807,232,1062.0,318.0,1362.84,455.76,206.29,-439.75,-27.835,288.0,26,660.75,399.0966667,83.59333333,105.795,11494,34375.0,5251.98,1
3715,11533.0,2952,757.72,809,195,715.0,187.0,549.19,140.57,36.08,428.25,-11.3675,426.0,22,951.75,531.3733333,512.3666667,47.3575,2961,11548.0,790.81,0
25756,9662.0,5335,1288.1,1167,643,909.0,498.0,690.14,381.07,92.01,-288.5,-74.6025,448.0,15,1070.5,346.1033333000001,184.2033333,123.5225,5335,9662.0,1348.09,0
23489,14527.0,6050,1480.39,1771,778,2088.0,856.0,1815.88,756.25,185.05,218.75,-48.8075,284.0,9,1844.25,811.3533332999998,568.8933333,198.7875,6056,14542.0,1565.37,0
23631,8104.0,2768,1489.51,1190,454,760.0,273.0,311.69,106.46,57.29,534.75,235.2625,116.0,28,1368.25,467.1766667,515.8066666999998,325.2175,2805,8187.0,1541.75,1
14213,7889.0,2487,428.65,503,194,589.0,205.0,717.18,226.09,38.97,12.0,-26.49,158.0,12,507.0,197.5966667,222.19,26.49,2494,7899.0,493.63,1
33263,27959.0,10374,3476.6,723,246,670.0,234.0,964.1,357.72,119.88,-243.0,-1.32,762.0,40,642.0,275.0366667,131.62,76.31,10660,28657.0,3676.88,1
19943,12891.0,5323,1604.27,1033,354,835.0,284.0,758.29,313.12,94.37,3.75,0.0,233.0,18,1034.25,450.11,183.5133333,74.99,5340,12949.0,1659.44,0
29633,7682.0,4497,946.67,848,422,485.0,241.0,426.78,249.83,52.59,-580.5,-51.34,167.0,22,654.5,217.0433333,205.4433333,40.06,4501,7687.0,982.78,0
18574,26365.04,10016,3539.74,716,251,678.0,227.0,538.06,204.41,72.24,-45.75,-0.7425,307.0,50,700.75,358.8833333,130.07,81.9525,10101,26514.03667,3616.03,1
35772,7786.0,4605,1574.31,243,128,239.0,132.0,338.52,200.22,68.45,69.75,-0.495,472.0,25,266.25,99.95,130.33,63.465,4609,7794.0,1640.44,1
27891,13186.0,5096,2173.06,391,155,418.0,163.0,527.44,203.84,86.92,223.75,0.46,586.0,31,465.25,332.3466667,52.92,82.96,5311,13652.0,2260.9,1
23898,12781.0,3927,1258.58,1398,360,1177.0,342.0,1161.91,357.0,114.42,605.75,57.19,380.0,13,1600.25,510.5933333,411.1466667,139.8,3943,12820.0,1288.57,1
5381,20159.0,4763,1731.52,1362,297,1245.0,218.0,775.35,183.19,66.6,-183.0,11.26,802.0,27,1301.0,544.4733332999998,716.6833333,79.6,4807,20220.0,1775.61,1
24565,7409.0,2900,1115.28,513,201,410.0,164.0,411.61,161.11,61.96,-141.0,-14.8275,205.0,19,466.0,198.6533333,65.57666667,64.8175,2908,7424.0,1165.26,0
36123,7157.0,3845,513.11,490,284,594.0,311.0,596.42,320.42,42.76,-129.25,0.0275,202.0,13,447.25,103.43,157.0866667,38.0625,3851,7169.0,573.09,0
20031,6809.0,3000,817.2,447,113,406.0,113.0,400.53,176.47,48.07,71.25,-0.2975,171.0,25,470.75,0.0,0.0,42.9675,3165,7090.0,849.19,0
5923,9913.0,6631,1280.71,893,553,728.0,482.0,521.74,349.0,67.41,52.5,37.455,70.0,20,910.5,404.8866667,206.3633333,94.035,6640,9926.0,1313.8,1
2353,12248.0,5738,764.73,713,282,584.0,270.0,680.44,318.78,42.49,419.75,60.21,338.0,19,853.25,257.28,276.22333330000004,81.62,5754,12292.0,797.63,0
30193,8335.0,2153,655.96,1050,229,1021.0,215.0,595.36,153.79,46.85,188.0,-9.49,460.0,16,1113.0,825.58,631.55,56.67,2158,8341.0,719.2,0
9921,17411.0,5485,863.61,3332,938,2902.0,914.0,2901.83,914.17,143.94,-2416.5,-49.22,81.0,7,2526.5,1375.653333,1643.78,149.21,5503,17455.0,978.59,0
5480,8299.0,4659,1016.12,395,205,396.0,205.0,414.95,232.95,50.81,8.75,-2.745,323.0,21,398.25,149.7533333,109.3533333,44.425,4668,8313.0,1050.48,1
13228,10859.0,4373,1178.2,1285,569,1496.0,603.0,1551.29,624.71,168.31,-963.5,-93.715,253.0,9,963.5,528.2333333,549.0466667000002,147.705,4974,12319.0,1337.88,1
37670,8457.0,1289,506.22,1197,228,1410.0,215.0,1409.5,214.83,84.37,-706.5,-35.0575,159.0,7,961.5,813.98,645.88,72.0275,1307,8493.0,571.83,1
10250,15739.0,6668,1624.0,596,253,692.0,256.0,684.3,289.91,70.61,-447.25,-0.45,480.0,25,447.25,259.47,207.4,50.44,7008,16263.0,1704.83,1
14838,23060.0,5219,2508.13,1940,450,1844.0,425.0,1647.14,372.79,179.15,-652.0,-5.445,458.0,15,1723.0,1169.49,483.41,163.355,5241,23242.0,2585.1,0
12570,10978.0,2043,820.17,711,116,501.0,94.0,686.13,127.69,51.26,-5.5,-0.315,514.0,17,709.5,340.39,520.77,35.305,2089,11067.0,880.47,1
35956,7255.0,2663,846.06,297,150,358.0,178.0,604.58,221.92,70.51,6.5,-0.2325,371.0,13,299.5,117.1166667,39.12333333,59.8725,2668,7269.0,906.58,1
32290,29140.0,17298,2139.04,1589,924,1605.0,961.0,1387.62,823.71,101.86,-621.5,-43.0375,238.0,22,1381.5,349.6533333,530.5166667,93.3275,17303,29149.0,2204.3,1
34004,6720.0,3135,826.17,436,180,450.0,179.0,353.68,165.0,43.48,-7.25,-1.0075,297.0,20,433.25,245.29,152.3466667,36.9875,3146,6748.0,859.26,0
36195,13150.0,4762,1585.86,639,171,508.0,158.0,487.04,176.37,58.74,-241.25,-21.135,870.0,29,558.25,383.8666667,83.39333333,75.095,5027,13671.0,1686.61,1
12153,7313.0,2238,849.81,395,146,599.0,189.0,562.54,172.15,65.37,821.25,49.28,412.0,14,668.75,287.1333333,228.0266667,70.26,2248,7332.0,859.79,0
7353,54534.0,14120,8509.87,2613,644,2934.0,734.0,1817.8,470.67,283.66,280.0,-30.86,431.0,32,2706.0,1295.086667,128.28,315.0,14285,55120.0,8684.16,0
38035,13572.0,5737,1845.8,604,182,628.0,251.0,616.91,260.77,83.9,358.75,-0.41,250.0,24,723.25,376.8533333,119.66,76.39,5771,13649.0,1895.62,0
5066,6063.0,2900,735.47,411,177,369.0,177.0,404.2,193.33,49.03,-95.25,-10.5,153.0,23,379.25,109.98333329999998,102.31,40.5,3032,6462.0,783.67,0
644,16183.0,7978,1436.47,584,180,636.0,230.0,449.53,221.61,39.9,1.0,0.0,841.0,38,584.0,334.1866667,305.2466667,35.99,8024,16247.0,1489.41,1
25352,13012.0,6729,1079.72,1217,561,1177.0,580.0,1084.33,560.75,89.98,-248.25,-0.2025,389.0,13,1134.25,298.7366667,344.72,75.1925,6733,13016.0,1159.7,0
17957,15572.0,5790,1356.38,773,238,861.0,243.0,677.04,251.74,58.97,-575.5,-4.4875,193.0,26,581.5,175.4233333,296.6733333,43.4775,5912,16014.0,1446.68,1
29223,6863.0,2523,1111.38,75,36,216.0,89.0,403.71,148.41,65.38,-56.0,-25.395,542.0,18,56.0,20.47333333,15.70666667,25.395,2527,6871.0,1181.36,1
16833,13329.0,3435,2124.83,1215,270,1168.0,281.0,833.06,214.69,132.8,-590.75,-95.715,417.0,17,1017.75,850.66,446.68666669999993,160.645,3436,13330.0,2204.81,1
12838,8281.0,2909,386.6,852,347,808.0,337.0,752.82,264.45,35.15,-92.5,-2.4575,354.0,12,821.5,284.4533333,277.2666667,32.4475,2920,8302.0,452.21,0
18872,9771.0,5690,1045.52,375,212,473.0,251.0,542.83,316.11,58.08,-281.25,-13.9525,343.0,19,281.25,151.84,52.73666667,13.9525,5698,9783.0,1077.51,0
36846,7634.0,3204,928.73,421,162,450.0,187.0,508.93,213.6,61.92,5.0,-0.3075,480.0,16,423.0,104.92,142.4966667,51.2875,3209,7641.0,1008.71,1
21144,6770.0,2252,882.36,676,270,555.0,190.0,564.17,187.67,73.53,-216.5,-1.085,392.0,13,603.5,207.7866667,199.0766667,75.235,2263,6784.0,982.34,1
36713,9276.0,3918,1117.96,1150,350,692.0,216.0,488.21,206.21,58.84,-271.75,-64.0175,142.0,26,1059.75,453.37666669999993,544.4533332999998,98.4875,4034,9500.0,1210.18,0
17949,14872.0,2241,422.98,1175,241,1008.0,195.0,1239.33,186.75,35.25,17.5,-1.6625,386.0,13,1180.5,963.3666667,808.93,36.6525,2264,15010.0,488.59,1
5341,12929.0,3731,1523.65,1982,496,1983.0,559.0,1847.0,533.0,217.66,-217.25,-2.8625,278.0,9,1909.25,674.4466667,944.4966667,131.8525,3994,13606.0,1640.72,0
31708,7996.0,2724,562.57,84,20,493.0,172.0,726.91,247.64,51.14,-62.75,-6.9,354.0,12,62.75,0.0,0.0,26.89,2766,8111.0,642.55,1
23091,10750.0,2841,1148.71,1127,270,1074.0,275.0,977.27,258.27,104.43,231.25,73.5375,344.0,12,1203.75,740.3066667,557.4333333,149.8925,2854,10801.0,1213.69,0
25195,15067.0,7350,2079.52,1142,342,1101.0,385.0,627.79,306.25,86.65,105.0,43.87,689.0,25,1177.0,670.03,577.7633333,130.91,7380,15119.0,2147.39,1
29283,8963.0,5077,1206.17,726,396,701.0,365.0,426.81,241.76,57.44,152.75,38.2,203.0,22,777.25,251.18,266.7466667,81.99,5103,9001.0,1261.01,1
22906,10180.0,5378,1305.33,1052,630,881.0,509.0,598.82,316.35,76.78,-183.75,-39.0425,335.0,18,990.75,238.1333333,279.78333330000004,134.6425,5379,10181.0,1356.94,0
25151,13756.0,5124,1109.18,1940,680,1712.0,607.0,1375.6,512.4,110.92,-226.25,-35.4275,97.0,12,1864.25,727.8133333,901.26,100.6475,5373,14333.0,1223.89,1
19606,6723.0,2493,672.56,506,219,551.0,208.0,560.25,207.75,56.05,133.75,10.4425,14.0,13,550.25,261.8666667,164.7366667,73.5475,2494,6727.0,712.55,0
36084,6536.0,3390,846.38,665,382,679.0,403.0,817.0,423.75,105.8,115.5,-0.655,256.0,9,703.5,282.7733333,240.5633333,59.635,3392,6539.0,940.26,0
37462,11319.0,2549,1565.08,731,176,517.0,130.0,492.13,110.83,68.05,-277.5,-5.65,567.0,24,638.5,505.9866667,188.8633333,63.04,2549,11319.0,1616.69,0
33766,31694.0,16086,3604.12,860,420,677.0,334.0,1173.85,595.78,133.49,-53.5,-11.91,195.0,28,842.5,433.0266667,99.87666667,87.89,16093,31710.0,3758.95,0
18867,13955.0,4557,1647.8,1005,337,892.0,301.0,930.33,303.8,109.85,41.0,-2.1475,495.0,16,1019.0,423.8066667,181.99,100.5775,4577,14020.0,1766.04,1
34541,9156.0,4410,1248.18,443,165,480.0,195.0,436.0,210.0,59.44,18.75,-0.7425,219.0,22,449.25,243.5966667,125.64,50.7425,4425,9202.0,1301.41,1
5509,10933.0,6741,1470.84,1050,568,824.0,468.0,683.31,421.31,91.93,301.25,19.585,141.0,18,1150.75,269.63,321.8133333,199.945,7015,11331.0,1588.21,1
20037,13997.0,5857,1179.48,1513,596,1437.0,629.0,1166.42,488.08,98.29,-1135.0,-92.055,376.0,13,1135.0,688.6833333,491.28,92.055,5874,14032.0,1240.95,1
8370,15458.0,4398,987.91,1529,399,1527.0,440.0,1717.56,488.67,109.77,-957.75,-53.2125,137.0,11,1209.75,1005.49,764.5766667,87.2025,4408,15508.0,1073.79,1
19596,10243.0,2852,480.09,1033,351,1002.0,297.0,853.58,237.67,40.01,-626.25,-11.2875,399.0,14,824.25,626.2566667,637.3266667,46.2775,2975,10557.0,565.11,1
9437,12107.0,4543,1238.98,1204,275,967.0,260.0,484.28,181.72,49.56,-154.0,-9.3475,138.0,26,1153.0,464.3566667,727.33,49.3375,4551,12115.0,1267.2,0
17828,10459.0,3319,1232.35,968,324,971.0,301.0,871.58,276.58,102.7,177.0,19.8525,388.0,13,1027.0,479.8433333,276.7,121.5275,3319,10459.0,1512.3,1
34584,15323.0,4222,1416.94,1186,307,1024.0,271.0,806.47,222.21,74.58,345.25,96.8875,605.0,20,1300.75,512.0966666999999,430.82666669999986,148.9725,4237,15363.0,1496.92,1
12380,6159.0,2659,614.96,593,252,636.0,257.0,684.33,295.44,68.33,13.25,4.9975,307.0,10,597.75,142.43,232.3033333,41.3825,2729,6322.0,684.15,1
5031,23916.0,12501,2967.19,1175,520,1034.0,486.0,724.73,378.82,89.91,-258.25,0.0875,396.0,34,1089.25,631.5566667,102.9966667,130.8925,12600,24084.0,3026.37,0
11499,11259.0,1372,1045.36,387,112,677.0,126.0,1125.9,137.2,104.54,136.75,28.83,354.0,12,432.25,0.0,0.0,45.45,1429,11447.0,1095.74,0
6227,9278.0,3838,1140.32,473,160,464.0,176.0,421.73,174.45,51.83,47.0,3.865,9.0,23,489.0,209.4833333,93.07,54.345,3850,9313.0,1193.95,0
5740,9442.0,2966,601.11,1118,346,1115.0,338.0,1049.11,329.56,66.79,-200.0,-4.49,281.0,10,1051.0,450.19333330000006,540.25,60.46,2966,9442.0,686.99,0
16249,16289.0,8941,1575.52,943,463,1354.0,728.0,1163.5,638.64,112.54,1010.5,232.0725,24.0,15,1279.5,604.1233333,540.8166667,198.1675,9051,16499.0,1667.83,0
2439,11968.0,3937,1373.73,790,227,709.0,198.0,704.0,231.59,80.81,-9.5,1.485,564.0,19,786.5,501.75666669999987,153.45,75.495,3975,12055.0,1487.9,1
27617,6704.0,2808,575.31,638,272,638.0,264.0,558.67,234.0,47.94,131.5,40.4275,374.0,13,681.5,285.9766667,212.4066667,70.1625,2811,6713.0,640.92,1
21706,6974.0,2333,963.98,606,196,550.0,187.0,536.46,179.46,74.15,89.25,-4.285,435.0,14,635.75,206.7266667,168.8533333,121.765,2334,6977.0,1043.96,1
25534,20780.0,8893,2301.57,917,367,907.0,368.0,577.22,247.03,63.93,4.5,-9.075,732.0,37,918.5,354.89,239.09,65.995,8897,20788.0,2328.23,1
15021,16388.0,6742,1322.29,751,257,810.0,312.0,862.53,354.84,69.59,-563.5,-43.6625,114.0,20,563.5,224.5366667,58.32,43.6625,6750,16404.0,1362.12,0
23166,24052.0,8986,1672.09,1209,391,1251.0,443.0,1503.25,561.63,104.51,-506.5,-38.8125,520.0,17,1040.5,521.7666667,450.7966667,123.8025,9043,24195.0,1784.34,0
26283,8359.0,3031,1342.41,765,207,632.0,190.0,464.39,168.39,74.58,87.0,28.9575,599.0,20,794.0,512.6466667,42.87333333,137.7625,3054,8405.0,1416.42,1
37430,16068.0,4191,1784.78,1123,278,1053.0,239.0,1339.0,349.25,148.73,-399.25,-65.0725,295.0,14,990.25,566.3466667,523.03,98.4025,4339,16689.0,1877.42,1
20215,20315.0,5742,1205.3,1371,330,1424.0,358.0,1195.0,337.76,70.9,-110.25,61.795,66.0,18,1334.25,435.94333330000006,696.6566667000002,120.745,5748,20327.0,1265.28,1
37494,37886.0,10694,3640.49,2001,478,1792.0,489.0,1515.44,427.76,145.62,409.5,-0.2475,111.0,36,2137.5,875.81,802.9933333,125.2375,10859,38257.0,3760.44,0
25743,19441.0,4651,1669.97,531,140,587.0,143.0,648.03,155.03,55.67,137.5,13.345,274.0,32,576.5,288.28,252.9,63.905,4725,19707.0,1744.3,0
12643,11648.0,2826,1448.51,500,123,420.0,107.0,896.0,217.38,111.42,355.5,132.5075,26.0,14,618.5,298.2266667,190.15,70.1825,2853,11725.0,1556.75,1
3726,15222.0,3590,2563.45,1285,214,1238.0,239.0,801.16,188.95,134.92,-916.0,-155.695,458.0,20,980.0,644.4033333,735.1,231.925,3609,15248.0,2627.9,1
11699,6995.0,3834,708.27,598,362,703.0,398.0,635.91,348.55,64.39,-410.25,-56.2125,342.0,12,461.25,158.28,105.42333329999998,56.2125,3834,6995.0,788.25,0
7213,26725.0,12134,2189.7,1625,802,1591.0,826.0,1214.77,551.55,99.53,159.75,4.305,67.0,23,1678.25,418.8533333,498.1166667,77.665,12168,26796.0,2244.54,0
15045,15463.0,7950,2476.4,560,282,512.0,255.0,441.8,227.14,70.75,-73.25,23.89,930.0,37,535.25,235.0966667,150.39,139.07,8052,15607.0,2571.38,1
7206,15398.0,5670,895.82,1162,386,1123.0,402.0,810.42,298.42,47.15,17.5,1.1525,413.0,20,1167.5,312.7933333000001,414.7766667,45.3875,5692,15439.0,934.42,0
35332,19145.0,7931,1867.96,765,250,716.0,255.0,709.07,293.74,69.18,-50.5,-2.0125,18.0,28,748.5,183.8733333,217.0033333,66.3525,7973,19235.0,1905.54,0
16447,17968.0,2475,1982.79,695,63,749.0,55.0,619.59,85.34,68.37,-144.5,-1.325,930.0,31,646.5,462.2266667,422.4666667,37.305,2493,18109.0,2029.51,1
