,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
9713,3793.0,1894,1092.48,163,64,149.0,65.0,164.91,82.35,47.5,274.5,-17.495,22.0,30,275.5,0.0,0.0,57.485,1942,3899.0,1149.95,1
387,5702.0,2315,688.16,202,103,201.0,100.0,271.52,110.24,32.77,-92.75,-1.64,318.0,22,170.75,94.18,30.0,31.63,2320,5707.0,743.12,0
37935,6222.0,1756,180.95,369,112,424.0,125.0,478.62,135.08,13.92,59.5,-1.4225,439.0,14,388.5,220.2533333,56.05333333,11.4225,1759,6226.0,220.94,0
13741,2342.0,1168,761.67,95,47,140.0,60.0,130.11,64.89,42.32,13.25,0.6575,189.0,19,99.75,45.83666667,21.76666667,40.8125,1186,2370.0,803.78,0
39376,508.0,210,521.34,2,2,16.0,7.0,29.88,12.35,30.67,3.0,14.9875,563.0,19,3.0,1.45,1.156666667,35.6725,224,527.0,554.24,0
23181,3232.0,566,509.76,54,14,209.0,49.0,404.0,70.75,63.72,-40.75,-1.1775,276.0,9,40.75,0.0,0.0,36.1675,626,3559.0,581.73,1
8269,4471.0,2056,639.41,412,186,485.0,223.0,496.78,228.44,71.05,-126.25,0.93,309.0,10,370.25,170.9133333,81.63,54.05,2073,4496.0,699.39,1
29295,1737.0,422,543.47,44,18,43.0,17.0,102.18,24.82,31.97,-9.75,-0.27,411.0,18,40.75,11.53666667,5.663333333,30.27,422,1737.0,574.44,1
15644,4611.0,2400,419.38,490,241,619.0,324.0,658.71,342.86,59.91,44.75,0.3375,223.0,8,505.25,165.41,144.6933333,50.4325,2426,4653.0,505.26,0
20598,1439.0,553,375.73,144,54,195.0,72.0,179.88,69.13,46.97,-63.5,-48.2025,230.0,10,122.5,66.01666667,25.21333333,22.9225,598,1572.0,445.14,0
1541,4571.0,2175,528.76,511,251,552.0,260.0,653.0,310.71,75.54,-50.5,-7.3475,234.0,8,494.5,163.9433333,101.1033333,43.7775,2175,4571.0,614.64,0
28447,1688.0,474,473.84,104,36,58.0,21.0,140.67,39.5,39.49,160.25,32.5625,427.0,21,157.75,85.54666667,24.31333333,52.6775,711,2619.0,646.79,1
16075,1051.0,323,329.37,115,32,124.0,34.0,105.1,32.3,32.94,73.25,-2.12,340.0,11,139.75,62.5,21.25,33.76,325,1060.0,389.35,1
21868,470.0,196,814.84,31,10,29.0,11.0,14.69,6.13,25.46,-16.5,-27.61,117.0,33,25.5,10.25,0.8866666670000001,44.6,197,471.0,832.96,1
34431,49.0,45,134.93,1,1,2.0,2.0,4.08,3.75,11.24,-0.5,-0.16,374.0,13,0.5,0.0,0.0,10.16,46,50.0,145.11,0
18303,2416.0,961,611.91,132,53,124.0,46.0,120.8,48.05,30.6,98.75,1.41,653.0,21,165.25,142.2633333,64.12666667,30.47,977,2456.0,661.73,0
23819,2604.0,676,314.8,260,82,283.0,79.0,289.33,75.11,34.98,-12.25,4.925,232.0,10,256.25,108.7433333,134.68,33.375,676,2604.0,404.77,0
2807,441.0,225,644.94,6,5,9.0,7.0,13.78,7.03,20.15,7.75,-0.155,1026.0,34,8.25,3.253333333,1.3,17.145,232,449.0,674.57,1
23932,4254.0,2101,700.83,290,139,325.0,153.0,265.88,131.31,43.8,60.25,10.855,47.0,17,309.75,103.1,41.32666667,48.375,2156,4379.0,781.34,0
718,1561.0,811,1115.16,51,22,78.0,31.0,44.6,23.17,31.86,-38.5,-22.5975,761.0,37,38.5,19.66333333,3.456666667,22.5975,826,1591.0,1160.64,1
25600,5961.0,1386,665.38,944,163,868.0,186.0,851.57,198.0,95.05,-441.5,-74.2375,229.0,8,796.5,515.1066666999999,328.42,133.2275,1403,6002.0,730.36,1
35560,790.0,253,545.99,24,5,22.0,5.0,23.24,7.44,16.06,12.0,-0.155,385.0,35,28.0,21.23333333,16.24666667,17.145,262,814.0,573.39,0
11453,3765.0,979,652.97,135,61,140.0,59.0,313.75,81.58,54.41,39.75,-1.8125,389.0,13,148.25,0.0,0.0,47.3025,979,3765.0,732.95,1
39334,4726.0,1232,856.81,823,149,525.0,102.0,429.64,112.0,77.89,-452.0,-87.75,356.0,12,672.0,220.2533333,342.16,117.74,1238,4735.0,916.79,0
8777,5475.0,3499,1461.41,103,58,123.0,75.0,156.43,99.97,41.75,10.5,19.425,391.0,37,106.5,46.29666667,29.17333333,57.575,3607,5663.0,1526.84,0
30135,3593.0,1798,652.78,552,263,494.0,241.0,399.22,199.78,72.53,68.5,3.86,259.0,10,574.5,228.5333333,81.16666667,67.52,1801,3597.0,733.57,0
20528,1200.0,627,809.54,47,27,43.0,25.0,75.0,39.19,50.6,65.5,0.7425,525.0,18,68.5,16.66333333,3.696666667,50.2375,663,1350.0,931.46,1
6395,4379.0,1074,914.12,4,3,4.0,3.0,398.09,97.64,83.1,-2.25,0.0,374.0,12,3.25,1.48,0.966666667,49.99,1317,5716.0,1335.4,1
25382,4906.0,1133,640.17,125,32,86.0,25.0,408.83,94.42,53.35,384.5,-12.51,392.0,13,253.5,48.93,19.19,45.82,1224,5366.0,777.12,0
14257,5175.0,2711,650.09,237,123,280.0,151.0,246.43,129.1,30.96,32.5,0.0,167.0,22,247.5,0.0,0.0,30.0,2748,5245.0,684.22,0
34691,1532.0,704,1003.71,2,2,5.0,3.0,66.61,30.61,43.64,1.25,-0.3675,746.0,25,2.75,2.906666667,2.266666667,30.3575,767,1653.0,1246.25,1
29026,3939.0,968,256.51,567,146,563.0,142.0,562.71,138.29,36.64,63.5,9.5575,259.0,9,588.5,275.0233333,164.0266667,38.7325,978,3957.0,322.12,0
7234,2488.0,820,567.8,185,63,206.0,68.0,226.18,74.55,51.62,0.0,-0.2775,357.0,12,185.0,101.93,60.58333333,51.2575,844,2608.0,625.85,0
37224,808.0,441,580.63,90,47,81.0,43.0,80.8,44.1,58.06,51.25,-0.19,317.0,11,106.75,52.41333333,4.343333333,51.17,441,808.0,612.99,0
32030,4518.0,1530,676.24,283,96,272.0,92.0,225.9,76.5,33.81,58.75,0.35,645.0,21,302.25,155.31666669999996,47.71333333,35.25,1531,4520.0,708.24,0
23305,169.0,100,181.01,4,2,9.0,7.0,12.07,7.14,12.93,12.25,-7.5,157.0,15,7.75,1.78,0.713333333,7.5,122,202.0,195.51,1
5311,1332.0,652,434.16,111,51,107.0,51.0,95.14,46.57,31.01,-24.5,-0.9375,457.0,16,102.5,41.34666667,17.09,30.9375,656,1341.0,494.15,0
34763,4133.0,1505,290.49,659,209,624.0,219.0,590.43,215.0,41.5,-107.75,0.7425,6.0,8,622.75,262.6733333,342.0366667,41.2275,1513,4145.0,366.19,0
17683,206.0,75,467.23,17,6,23.0,8.0,17.17,6.25,38.94,-3.5,0.0,376.0,13,15.5,1.926666667,1.4133333330000002,38.99,75,206.0,532.84,0
3493,2408.0,1344,712.26,127,59,118.0,56.0,109.45,61.09,32.38,75.0,1.1825,711.0,24,152.0,81.26,60.82666667,33.8075,1427,2532.0,762.39,0
6879,496.0,304,458.73,60,39,38.0,26.0,35.43,21.71,32.77,-18.75,-0.3875,463.0,15,53.75,28.95,10.3,32.8775,320,521.0,525.4,0
13457,231.0,137,593.72,20,13,13.0,8.0,13.59,8.06,34.92,-6.25,-1.415,543.0,18,18.25,12.45333333,3.426666667,33.905,138,235.0,627.26,1
7890,2453.0,1379,505.02,71,56,75.0,62.0,102.21,57.46,21.04,-18.5,-2.975,792.0,27,64.5,12.77,11.86,14.925,1383,2461.0,513.0,0
2380,2683.0,1113,459.24,363,154,326.0,138.0,268.3,111.3,45.92,-0.5,-6.78,12.0,11,362.5,217.1066667,64.06,47.76,1115,2689.0,519.22,0
24765,2413.0,1895,749.36,53,45,55.0,46.0,83.21,65.34,25.84,-2.75,2.75,903.0,30,51.75,14.93333333,8.706666667,27.63,1904,2428.0,786.67,0
11023,2592.0,799,985.3,72,19,61.0,17.0,117.82,36.32,44.79,30.75,-1.67,707.0,23,82.25,51.21666667,12.69,31.66,817,2629.0,1026.9,1
1379,812.0,383,442.84,14,8,20.0,11.0,31.23,14.73,17.03,7.5,3.75,829.0,28,16.5,12.45333333,3.426666667,31.24,389,818.0,447.7,1
35620,4131.0,590,369.33,499,118,689.0,98.0,688.5,98.33,61.56,206.75,12.585,203.0,7,568.25,193.6766667,117.8666667,86.985,590,4131.0,444.31,0
35759,2193.0,926,643.91,84,41,97.0,43.0,121.83,51.44,35.77,50.75,1.0425,238.0,20,101.25,63.30666667,30.18666667,35.7475,1009,2417.0,696.89,0
29695,1420.0,299,284.26,125,15,126.0,24.0,177.5,37.38,35.53,-19.0,0.0,274.0,9,119.0,64.31,48.5,34.99,304,1430.0,349.87,0
4670,4165.0,2464,1072.84,234,143,254.0,152.0,143.62,84.97,36.99,-12.25,-6.6075,922.0,31,230.25,60.64,38.93,42.5775,2491,4200.0,1139.3,1
9063,4978.0,1928,593.52,373,164,438.0,178.0,497.8,192.8,59.35,-259.0,28.985,363.0,12,287.0,142.8833333,60.33,35.025,2336,5991.0,771.23,1
13110,5514.0,2570,1008.71,56,26,105.0,52.0,220.56,102.8,40.35,21.25,0.0,438.0,27,62.75,39.60333333,24.49666667,30.0,2621,5608.0,1064.91,1
26248,1813.0,497,437.83,207,53,256.0,69.0,259.0,71.0,62.55,-100.5,-0.235,243.0,9,173.5,77.99,20.26666667,60.225,499,1816.0,523.71,0
28450,5184.0,1732,564.11,323,109,406.0,136.0,398.77,133.23,43.39,-242.25,-33.5625,439.0,15,242.25,178.03,82.67333333,46.8125,1877,5577.0,655.85,1
31677,2740.0,966,924.36,121,58,114.0,49.0,124.55,43.91,42.02,18.75,0.0,1031.0,34,127.25,75.57666667,27.52666667,32.49,1091,2978.0,931.85,1
24920,3463.0,1003,274.63,547,135,577.0,167.0,577.17,167.17,45.77,-26.75,-9.57,219.0,7,537.75,332.0766667,261.9066667,45.96,1023,3525.0,289.76,0
2853,2230.0,1146,563.12,116,61,132.0,70.0,148.67,76.4,37.54,-1.0,-18.7425,227.0,16,116.0,91.16,18.45666667,18.7425,1147,2234.0,623.1,1
38654,1566.0,838,587.92,169,93,198.0,108.0,174.0,93.11,65.32,3.0,-0.345,313.0,11,170.0,60.25333333,38.04,70.335,878,1772.0,728.34,0
31181,5679.0,1218,639.47,492,98,493.0,97.0,436.85,93.69,49.19,-106.75,-0.3375,416.0,14,456.75,273.3466667,264.1366667,47.8275,1218,5679.0,709.45,0
32601,2897.0,868,247.75,438,132,410.0,123.0,413.86,124.0,35.39,-116.25,-6.265,251.0,8,399.25,0.0,0.0,36.255,879,2927.0,307.73,0
21873,3321.0,1244,499.02,275,95,354.0,110.0,276.75,103.67,41.59,-78.5,-0.5625,402.0,13,248.5,85.99666667,60.31666667,35.5525,1246,3324.0,529.01,1
29898,1449.0,674,558.39,82,36,124.0,45.0,96.6,44.93,37.23,-27.75,-7.0725,492.0,16,72.75,38.64666667,11.48333333,37.7325,701,1481.0,596.22,1
11980,2306.0,966,261.13,399,160,346.0,145.0,329.43,138.0,37.3,-124.0,-6.595,258.0,9,358.0,132.88,137.04,42.285,972,2316.0,321.96,1
10626,2323.0,981,919.85,319,144,290.0,121.0,101.0,42.65,39.99,-42.5,-17.85,287.0,25,304.5,51.81333333,10.89666667,47.85,982,2325.0,951.79,1
4467,4807.0,2168,1082.92,179,97,140.0,74.0,141.38,63.76,31.85,-86.0,-8.855,652.0,35,150.0,103.5666667,47.41333333,41.815,2173,4820.0,1115.41,0
16486,3269.0,1172,334.26,677,236,545.0,195.0,544.83,195.33,55.71,415.0,38.88,221.0,7,815.0,259.9566667,236.5433333,69.91,1174,3273.0,399.87,0
18822,3936.0,1325,1101.89,160,52,122.0,40.0,126.97,42.74,35.54,-3.5,-10.12,967.0,32,158.5,99.58333333,45.84333333,41.86,1327,3938.0,1135.9,1
8271,6361.0,994,1181.4,141,32,116.0,31.0,353.39,55.22,65.63,-59.75,0.825,529.0,19,120.75,35.28333333,89.39666667,61.265,994,6361.0,1236.24,0
37578,2079.0,910,481.25,219,103,220.0,98.0,231.0,101.11,53.47,121.0,-1.9575,297.0,10,259.0,152.1866667,81.87666667,48.5175,910,2079.0,562.13,0
31019,4995.0,2675,322.03,760,413,651.0,346.0,624.38,334.38,40.25,-181.0,0.0,271.0,9,700.0,276.24,337.6633333000001,44.99,2704,5051.0,387.64,0
27673,3445.0,1354,551.18,208,58,251.0,68.0,181.32,71.26,29.01,-4.5,-0.2675,577.0,20,206.5,168.4233333,99.41,12.7175,1391,3531.0,614.24,1
18622,5478.0,3180,1190.51,67,38,149.0,92.0,342.38,198.75,74.41,-22.5,-20.7,306.0,17,59.5,0.0,0.0,33.69,3200,5511.0,1300.34,0
3647,334.0,264,392.71,31,25,28.0,22.0,27.83,22.0,32.73,-8.75,0.0,376.0,13,27.75,0.0,0.0,33.99,269,341.0,452.69,0
17466,3952.0,1071,1052.71,258,56,244.0,59.0,197.6,53.55,52.64,-113.5,-8.9225,131.0,21,220.5,168.7,147.48,18.4225,1072,3956.0,1085.7,0
38140,4230.0,1367,1221.83,353,74,294.0,66.0,136.45,44.1,39.41,-99.5,-10.7475,73.0,43,319.5,135.4566667,148.47,62.6475,1404,4319.0,1272.24,0
35904,1288.0,324,453.54,173,37,135.0,33.0,143.11,36.0,50.39,-108.6666667,-49.28666667,79.0,13,204.6666667,154.28666669999996,88.50666667,42.51666667,330,1295.0,517.52,0
29011,4034.0,1347,287.99,647,189,672.0,225.0,672.33,224.5,48.0,588.5,1.785,202.0,7,843.5,355.0166667,402.4866667,41.955,1347,4034.0,303.12,0
21112,3894.0,1825,1325.65,91,56,61.0,38.0,111.26,52.14,37.88,0.5,-4.82,505.0,37,91.5,47.37333333,21.42333333,35.74,1874,3978.0,1373.94,0
7757,5363.0,2391,1048.51,217,108,226.0,107.0,243.77,108.68,47.66,15.5,0.0,696.0,23,222.5,91.68333333,28.07333333,45.0,2392,5364.0,1109.71,1
29355,4883.0,1226,1604.11,365,72,184.0,37.0,221.95,55.73,72.91,-233.75,-53.5425,714.0,23,286.75,153.2066667,61.72,100.8525,1263,4982.0,1692.03,1
24529,3813.0,1054,1130.89,338,60,353.0,68.0,173.32,47.91,51.4,-6.0,4.1475,696.0,24,336.0,239.4833333,182.55,44.4425,1054,3813.0,1313.77,0
29576,2735.0,1607,705.31,143,82,127.0,75.0,118.91,69.87,30.67,-23.75,0.0,717.0,24,134.75,70.79,49.47,28.49,1618,2759.0,741.99,0
17751,2557.0,351,472.39,434,40,244.0,28.0,170.47,23.4,31.49,-7.75,3.9575,463.0,16,431.75,60.20333333,22.75666667,36.0325,359,2585.0,532.37,1
35602,5949.0,2467,1247.46,257,69,218.0,70.0,191.9,79.58,40.24,69.0,-0.9275,993.0,33,280.0,108.1533333,77.23333333,39.1675,2494,5986.0,1407.51,0
5848,4228.0,1507,1140.97,113,50,127.0,46.0,136.39,48.61,36.81,-35.0,-0.2475,999.0,33,101.0,34.03333333,8.493333332999999,33.4775,1517,4316.0,1181.59,1
27986,3738.0,1666,402.39,586,255,496.0,215.0,415.33,185.11,44.71,-97.25,-20.6075,222.0,11,553.25,244.3966667,179.7333333,54.3875,1669,3741.0,462.37,0
31879,698.0,125,209.94,60,17,116.0,21.0,116.33,20.83,34.99,-20.25,0.0,185.0,7,53.25,63.36666667,14.66,34.99,126,701.0,279.92,0
13073,1912.0,449,462.3,146,36,129.0,31.0,127.47,29.93,30.82,-46.75,-1.71,496.0,16,130.75,94.26,47.29333333,31.7,450,1919.0,522.28,0
19341,6333.0,1684,777.11,578,138,547.0,132.0,395.81,105.25,48.57,-126.25,0.0,491.0,17,536.25,351.7466667,279.6466667,39.99,1684,6333.0,857.09,0
7315,2389.0,952,452.21,178,73,223.0,87.0,341.29,136.0,64.6,-133.25,-47.01,85.0,13,133.25,99.4,50.62,47.01,996,2479.0,532.19,0
29371,622.0,264,102.07,61,33,59.0,27.0,62.2,26.4,10.21,-14.0,-0.3375,338.0,11,56.0,21.05,6.733333332999999,10.3375,264,622.0,142.06,0
14725,2998.0,1058,373.16,504,168,444.0,154.0,428.29,151.14,53.31,-98.0,-19.9475,224.0,8,471.0,276.57,178.64,54.9375,1061,3010.0,443.77,1
2728,2632.0,503,322.17,281,74,283.0,59.0,292.44,55.89,35.8,-27.5,8.2725,291.0,10,271.5,201.3266667,117.9733333,39.1975,520,2703.0,357.79,1
4706,3057.0,1405,523.32,196,94,204.0,96.0,191.06,87.81,32.71,-50.0,-0.29,520.0,17,179.0,119.6966667,75.91,32.78,1419,3076.0,565.24,0
22575,5921.0,1603,1214.53,0,0,46.0,9.0,311.63,84.37,63.92,0.0,0.0,594.0,20,0.0,0.0,0.0,9.5,1608,5947.0,1244.52,1
17967,5660.0,893,878.27,330,52,408.0,62.0,353.75,55.81,54.89,-74.5,2.2275,512.0,17,305.5,222.6466667,85.87,50.7325,895,5673.0,958.25,0
8726,1121.0,385,457.65,82,20,108.0,41.0,124.56,42.78,50.85,-14.75,0.0,279.0,10,76.75,45.79333333,37.11333333,49.99,386,1122.0,543.53,0
22807,3262.0,1784,792.12,0,0,91.0,47.0,217.47,118.93,52.81,0.0,0.0,478.0,16,0.0,0.0,0.0,10.0,1784,3262.0,852.1,1
14732,2297.0,505,185.91,175,41,321.0,72.0,328.14,72.14,26.56,-124.5,5.12,261.0,9,133.5,2.953333333,4.436666667,14.87,573,2511.0,252.06,1
9219,4453.0,1868,848.64,177,80,197.0,87.0,164.93,69.19,31.43,58.75,0.48,180.0,28,196.25,103.6966667,42.21,30.16,1873,4459.0,881.63,0
36923,2173.0,1019,248.89,390,197,362.0,170.0,362.17,169.83,41.48,-2.0,-1.925,208.0,7,389.0,151.7066667,174.7233333,42.715,1034,2210.0,321.56,1
37725,334.0,184,328.91,36,15,36.0,18.0,33.4,18.4,32.89,-27.0,-0.2475,323.0,11,27.0,0.0,0.0,34.2375,186,336.0,388.89,1
21515,745.0,259,387.4,93,30,95.0,31.0,106.43,37.0,55.34,47.25,-0.07,245.0,9,108.75,67.85333333,10.61,54.06,262,750.0,478.06,0
9835,2938.0,1570,1122.24,93,54,59.0,36.0,133.55,71.36,51.01,-48.5,-1.7575,415.0,23,76.5,30.41,5.473333332999999,31.7475,1614,3008.0,1172.16,1
29866,2849.0,1665,561.2,103,57,155.0,97.0,129.5,75.68,25.51,-47.75,-3.585,733.0,24,86.75,31.48666667,9.323333332999999,46.825,1746,3003.0,584.34,1
11516,4672.0,873,935.3,290,36,260.0,36.0,259.56,48.5,51.96,-7.0,0.0,572.0,19,288.0,266.8033333,34.50666667,50.0,886,4723.0,990.14,1
22435,6053.0,1526,1446.21,184,61,185.0,56.0,216.18,54.5,51.65,29.25,1.7225,868.0,29,193.75,115.6766667,22.83666667,44.0375,1531,6063.0,1478.83,1
32471,5597.0,2346,816.56,76,39,188.0,64.0,310.94,130.33,45.36,-29.5,-2.22,572.0,19,66.5,34.19666667,17.54,34.71,2359,5632.0,852.19,1
26033,4416.0,2334,828.79,287,138,231.0,118.0,200.73,106.09,37.67,-103.5,-18.805,708.0,23,252.5,84.56,63.57,49.845,2342,4428.0,854.92,1
38603,2407.0,639,462.65,468,95,258.0,56.0,185.15,49.15,35.59,-145.75,-35.99,438.0,14,419.75,137.83,186.7233333,71.97,644,2417.0,466.93,0
24104,2409.0,425,272.59,138,30,233.0,42.0,301.13,53.13,34.07,9.5,-1.2375,270.0,9,141.5,62.02666667,71.84666667,36.2275,425,2409.0,367.92,1
30101,5045.0,2252,650.23,370,169,439.0,200.0,458.64,204.73,59.11,177.25,27.1125,376.0,13,428.75,161.3233333,125.15666670000002,50.3275,2452,5469.0,746.94,1
30471,3260.0,1301,426.65,225,77,231.0,96.0,296.36,118.27,38.79,-30.0,-3.1925,361.0,12,215.0,87.78666667,57.49,36.1325,1305,3266.0,486.64,1
31113,1847.0,708,337.75,248,90,214.0,82.0,205.22,78.67,37.53,408.5,12.61,58.0,10,384.5,135.1766667,66.16333333,48.38,708,1847.0,398.27,1
23302,3884.0,1001,753.9,41,13,153.0,26.0,277.43,71.5,53.85,-29.5,0.0,367.0,15,31.5,22.38666667,8.18,29.99,1041,3947.0,815.83,1
16179,4001.0,1107,1127.84,268,55,213.0,53.0,142.89,39.54,40.28,-25.5,0.0,902.0,30,259.5,152.53,159.7366667,34.99,1152,4120.0,1186.64,0
4346,4317.0,2234,1066.56,104,59,82.0,47.0,253.94,131.41,62.74,60.75,-9.0625,74.0,18,124.25,82.40666667,58.60333333,47.3025,2248,4353.0,1121.52,0
10500,3961.0,1377,499.35,305,122,438.0,142.0,360.09,125.18,45.4,29.0,-0.0875,375.0,13,315.0,90.38,46.56,30.0775,1423,4083.0,571.69,0
29266,6123.0,1720,1143.84,1269,308,1021.0,287.0,1020.5,286.67,190.64,-254.0,20.515,198.0,7,1184.0,803.4233333,527.4566666999998,244.825,1772,6210.0,1225.94,1
17855,827.0,321,438.18,84,31,42.0,16.0,63.62,24.69,33.71,23.5,-2.1225,428.0,14,91.5,38.17333333,13.07666667,35.1225,326,847.0,498.17,1
13813,2423.0,836,106.14,0,0,404.0,139.0,403.83,139.33,17.69,0.0,-0.09,249.0,8,0.0,0.0,0.0,10.09,1674,4671.0,451.02,0
17526,3692.0,2089,542.57,261,139,240.0,119.0,184.6,104.45,27.13,-0.75,-24.2025,316.0,21,260.75,112.01666670000002,89.33,22.2625,2095,3703.0,574.57,0
34474,6023.0,2508,1197.8,436,165,473.0,162.0,261.87,109.04,52.08,-113.0,0.0,247.0,25,398.0,195.27,173.6033333,49.99,2559,6106.0,1251.98,1
7955,3847.0,1112,297.32,587,146,565.0,158.0,549.57,158.86,42.47,95.25,-2.9,224.0,8,618.75,159.8666667,209.2633333,42.89,1117,3869.0,373.02,0
13604,6300.0,851,516.58,568,73,683.0,88.0,630.0,85.1,51.66,-4.75,0.2925,323.0,11,566.75,231.6033333,376.3366667,50.6875,852,6302.0,596.56,0
13775,2773.0,768,518.87,235,66,244.0,64.0,231.08,64.0,43.24,191.5,7.485,187.0,13,298.5,125.33,39.12666667,38.235,769,2774.0,578.85,1
32051,759.0,364,212.63,157,73,110.0,53.0,108.43,52.0,30.38,-2.25,0.4725,260.0,9,156.25,0.0,0.0,30.5075,372,779.0,272.61,0
11861,5111.0,2906,809.96,511,323,456.0,286.0,393.15,223.54,62.3,-23.75,0.0,294.0,14,502.75,102.1,133.8566667,63.99,2909,5114.0,889.94,1
38746,5215.0,667,274.48,638,87,561.0,76.0,521.5,66.7,27.45,432.0,2.4175,331.0,11,782.0,658.97,457.84,37.5725,667,5215.0,334.46,0
10235,4483.0,2393,1046.31,102,70,187.0,128.0,224.15,119.65,52.32,-76.5,-0.45,505.0,22,76.5,6.926666667,1.55,53.7,2555,4804.0,1138.37,1
17424,4870.0,2539,808.96,392,218,308.0,173.0,243.5,126.95,40.45,40.0,2.3375,61.0,21,405.0,121.44,151.59,43.2125,2539,4870.0,842.5,1
38324,6245.0,1955,1225.64,229,61,220.0,65.0,346.94,108.61,68.09,-48.75,-30.1975,554.0,19,212.75,159.2766667,32.10666667,30.1975,1963,6260.0,1286.59,0
20587,452.0,199,318.75,23,12,19.0,11.0,26.59,11.71,18.75,-17.0,-3.2975,535.0,18,17.0,6.3666666670000005,0.216666667,15.6475,199,452.0,398.73,1
24125,4790.0,1251,1035.25,184,48,167.0,46.0,165.17,43.14,35.7,43.25,0.0475,17.0,30,198.75,124.9266667,30.01666667,33.2225,1293,4872.0,1077.62,1
27957,2311.0,972,497.9,190,83,226.0,94.0,231.1,97.2,49.79,53.5,0.2925,313.0,11,207.5,68.05333333,28.01,50.0875,972,2311.0,578.78,1
1938,177.0,84,272.16,14,8,18.0,9.0,19.67,9.33,30.24,6.5,0.0,315.0,11,16.5,6.523333332999999,3.746666667,29.99,84,177.0,347.49,1
27592,4430.0,1645,600.37,269,86,283.0,76.0,221.5,82.25,30.02,30.0,2.3475,630.0,21,279.0,197.73,94.18666667,37.6425,1673,4473.0,633.37,0
8127,1780.0,924,316.77,330,160,277.0,139.0,222.5,115.5,39.6,-50.5,-7.1875,272.0,9,313.5,172.3833333,68.19,42.1775,925,1781.0,382.38,0
28155,5183.0,2640,607.32,565,297,589.0,298.0,575.89,293.33,67.48,-24.25,-2.79,155.0,11,557.25,203.4933333,32.46666667,52.78,3011,5767.0,751.99,1
11152,5505.0,2027,885.27,435,182,918.0,338.0,917.5,337.83,147.55,-79.75,-6.0275,187.0,7,408.75,131.63,107.2633333,95.4375,2030,5508.0,1008.25,0
23764,271.0,87,273.38,34,9,25.0,8.0,18.07,5.8,18.23,7.0,-0.2175,483.0,16,36.0,16.94333333,14.16666667,19.9075,88,273.0,322.12,1
729,2377.0,932,284.33,404,154,396.0,155.0,396.17,155.33,47.39,12.5,-3.59,212.0,7,408.5,230.78,156.1333333,43.58,1000,2505.0,347.23,1
20372,4664.0,926,361.46,473,99,444.0,101.0,466.4,92.6,36.15,-29.0,0.0,311.0,11,463.0,415.69,305.4733333000001,34.99,928,4666.0,427.07,1
7807,2495.0,1017,766.7,181,63,135.0,49.0,124.75,50.85,38.34,375.0,118.8725,669.0,22,306.0,156.2033333,102.2366667,91.5975,1080,2659.0,837.73,1
37764,4008.0,1375,924.88,211,73,259.0,83.0,308.31,105.77,71.14,-110.0,-13.365,422.0,14,174.0,92.38333333,46.06666667,63.355,1524,4368.0,976.86,1
23487,356.0,218,344.3,11,7,18.0,12.0,19.78,12.11,19.13,10.25,-0.155,611.0,20,14.75,4.926666667,0.57,17.145,232,373.0,372.62,0
38906,3276.0,1389,494.1,467,186,450.0,187.0,468.0,198.43,70.59,-24.0,-31.7,44.0,8,459.0,169.19,75.92,79.66,1400,3312.0,509.08,0
2014,4247.0,472,302.91,711,73,708.0,79.0,707.83,78.67,50.49,67.25,4.3525,207.0,7,733.75,734.36,662.6,49.8375,474,4255.0,376.89,0
28497,6067.0,918,785.88,376,47,366.0,41.0,288.9,43.71,37.42,205.25,13.14,665.0,22,444.75,307.79,195.14,39.7,944,6125.0,834.09,1
4762,2384.0,1084,569.96,203,93,189.0,85.0,158.93,72.27,38.0,-1.0,-2.5225,226.0,17,203.0,114.1633333,59.18333333,36.6725,1131,2476.0,635.35,1
27409,1846.0,751,438.16,97,45,131.0,57.0,167.82,68.27,39.83,52.25,0.0,357.0,12,114.75,40.73,19.2,34.99,752,1847.0,507.82,0
17380,3751.0,1978,1572.97,184,96,176.0,88.0,208.39,109.89,87.39,-10.75,-0.195,555.0,19,180.75,91.84,44.83333333,85.185,1980,3753.0,1652.95,1
3761,6300.0,1688,1369.87,249,66,428.0,90.0,350.0,93.78,76.1,45.0,-1.54,579.0,20,264.0,131.49666670000002,20.35,67.77,1734,6420.0,1463.88,1
25719,523.0,282,470.91,38,17,21.0,10.0,34.87,18.8,31.39,-22.25,-6.4475,414.0,17,30.25,3.846666667,2.363333333,29.4375,291,535.0,538.89,1
14589,2885.0,1182,148.87,278,122,262.0,112.0,288.5,118.2,14.89,-100.25,0.0,343.0,11,244.25,0.0,0.0,10.0,1214,2952.0,194.53,1
437,700.0,329,123.34,120,53,109.0,51.0,100.0,47.0,17.62,93.5,25.0525,264.0,9,151.5,105.62333329999998,15.57666667,33.6775,366,739.0,167.45,1
36825,1252.0,614,661.77,34,23,53.0,34.0,73.65,36.12,38.93,105.0,0.1725,580.0,20,69.0,11.67666667,7.366666667,34.0575,749,1573.0,716.29,1
1913,1949.0,929,1064.74,61,37,107.0,48.0,60.91,29.03,33.27,135.0,24.675,1000.0,33,106.0,61.83,40.62,38.215,929,1949.0,1234.39,1
